dataset,filename,category_id,category,overall_score,background_cleanliness,text_watermark_score,product_prominence,commercial_appeal,bg_class,needs_bg_replacement,reason
ecommerce118k,bf6e76d22d2285a5b49d02ee731c840b.jpg,23,gloves,5.5,6,2,9,5,plain,False,The distracting watermark and 'Best Seller' badge significantly reduce the image's professional appeal.
ecommerce118k,8cf321dd24bf96fe0b3d1406bf11ec1f.jpg,23,gloves,3.75,10,1,5,1,plain,False,"The image is dominated by large, distracting text and barcodes, severely reducing its commercial appeal."
ecommerce118k,3f49ba35b72d0c8ce4131c7a9269153a.jpg,23,gloves,7.5,6,10,8,6,lifestyle,False,The product is shown against a blurred wooden bench background.
ecommerce118k,46371b53872a3505eede19c3fc179f13.jpg,23,gloves,6.5,10,1,9,6,plain,False,The large watermark significantly detracts from the product and reduces purchase confidence.
ecommerce118k,9c8674e2655a1ede1fa050153fe047f8.jpg,23,gloves,4.0,3,2,7,4,cluttered,True,The cluttered background and prominent numbering/text overlays significantly detract from the product's presentation.
ecommerce118k,778b8dd08cbf752453d4e99f4c0e0071.jpg,23,gloves,7.75,6,10,8,7,lifestyle,False,The background features a blurred pink fabric and a portion of a pink handbag with branding.
ecommerce118k,d3d0701092c1dd64a8d35a66d2fe1697.jpg,23,gloves,8.75,10,10,8,7,plain,False,The product is shown against a plain white background.
ecommerce118k,c79c07760fa31e17878e525acc209bdf.jpg,23,gloves,6.75,4,10,8,5,lifestyle,True,The cluttered lifestyle background distracts from the product and appears unprofessional.
ecommerce118k,cdf3e6edc7dd73755d6dbe07b48d9815.jpg,23,gloves,7.0,10,1,10,7,plain,False,"The background is a solid, deep black colour."
ecommerce118k,4addceb7f61c665d85147ec8a82995d1.jpg,23,gloves,8.25,10,10,7,6,plain,False,The background is a plain white surface.
ecommerce118k,cf49a2313301289298d397cdbc71936a.jpg,23,gloves,3.75,3,2,7,3,cluttered,True,The cluttered background and prominent text detract from the product and reduce purchase confidence.
ecommerce118k,35a866fd574ee8ee24d36edcc8d256e9.jpg,23,gloves,7.75,10,5,9,7,plain,False,The product is displayed against a plain white background.
ecommerce118k,d65273a502f0b62fec9c920f94bd05fa.jpg,23,gloves,7.25,10,5,8,6,plain,False,The product is displayed on a completely white background.
ecommerce118k,0b70b0786f265fdb05bbfeaa302c996e.jpg,23,gloves,8.75,10,10,9,7,plain,False,The product is displayed against a plain white background.
ecommerce118k,fad3a51a824823abc5ab64be1e82d634.jpg,23,gloves,4.5,4,2,8,4,plain,True,"The large, unprofessional watermark and inset image significantly detract from the product's presentation."
ecommerce118k,423640aba85123d52d60a2299c327050.jpg,23,gloves,6.75,4,10,8,5,cluttered,True,The cluttered and distracting background detracts from the product's presentation.
ecommerce118k,61cbc7df1ade3662cd97ce9ca33f2c5d.jpg,23,gloves,5.0,8,2,7,3,plain,False,The image is heavily overlaid with distracting text and watermarks that reduce purchase confidence.
ecommerce118k,4e611ab00b90e122ea8f5857dc9c1877.jpg,23,gloves,5.0,8,1,7,4,plain,False,"The large, distracting text overlay significantly reduces purchase confidence."
ecommerce118k,dd8c106019adcfd500202b8e402719d4.jpg,23,gloves,8.75,10,10,9,7,plain,False,The product is set against a plain white background.
ecommerce118k,67ebbc8dcf142264609661ee3c1a596b.jpg,23,gloves,7.5,6,10,8,6,lifestyle,False,"The product is displayed against a blurry, light-coloured textured background resembling a dress or fabric."
ecommerce118k,60f4652ddfd4abaed9e5f5afd7189d74.jpg,23,gloves,8.5,10,10,8,6,plain,False,The product is set against a plain white background.
ecommerce118k,e4752cd728900c5b4c149d1b298b851d.jpg,23,gloves,3.75,4,1,7,3,cluttered,True,"The image is heavily marred by large, distracting text overlays and a cluttered background, significantly reducing its commercial appeal."
ecommerce118k,3825341e778672097280cd8fc3dc429d.jpg,23,gloves,7.25,8,10,7,4,plain,False,"The background appears to be a plain, slightly off-white or grey surface with some gradient and shadow."
ecommerce118k,d04ac207e6d05e9d5a5016d430b60aa6.jpg,23,gloves,8.75,10,10,9,7,plain,False,The product is displayed against a completely white background.
ecommerce118k,7b78fd9e2d603c31c4df1237f524b07e.jpg,23,gloves,8.0,7,10,9,6,plain,False,"The background appears to be a textured, mottled beige or light brown surface resembling stone or stucco."
ecommerce118k,f20b8b4b43cc423d6adf70f0b3669d33.jpg,23,gloves,5.0,6,2,8,4,lifestyle,False,"The image is heavily overlaid with seller-added text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,e58b47239663d25aaf8a70c12925db75.jpg,23,gloves,6.0,7,2,9,6,plain,False,"The large, distracting text overlay significantly reduces the image's professional quality."
ecommerce118k,647e7fa787c617c2faa105de49656ffc.jpg,23,gloves,6.0,10,1,8,5,plain,False,"The image is significantly degraded by the large, distracting watermark."
ecommerce118k,3c019b352c51031b845c389df37adb1b.jpg,24,watches,5.0,6,2,8,4,plain,False,The large text overlay and low commercial appeal reduce purchase confidence.
ecommerce118k,66cb3aa883d98549bfe9d0b1d401a66c.jpg,24,watches,5.75,8,1,9,5,plain,False,"The large, distracting watermark significantly reduces purchase confidence."
ecommerce118k,2df7ebceb7008774bd7316eca5977c19.jpg,24,watches,4.0,3,2,7,4,cluttered,True,The cluttered background and excessive text overlays significantly detract from the product and reduce purchase confidence.
ecommerce118k,bb21084170bc7cf695243e793bbe2b95.jpg,24,watches,8.0,10,5,10,7,plain,False,The product is set against a plain white background with a subtle gradient shadow.
ecommerce118k,4b4238876097b835013afb0861cbfe11.jpg,24,watches,6.0,8,1,9,6,plain,False,"The image is significantly degraded by the large 'PLATINUM' text overlay, reducing purchase confidence."
ecommerce118k,44bd33bfcbb0a619b1f98779f0069b00.jpg,24,watches,5.75,6,3,8,6,lifestyle,False,The prominent watermark significantly detracts from the image's professional appearance.
ecommerce118k,7008eb0e742c4efe468995aaf2ea727a.jpg,24,watches,4.25,3,2,8,4,lifestyle,True,The distracting background and prominent text overlays significantly detract from the product's presentation.
ecommerce118k,4c83f0336462a74efb252d931e31b024.jpg,24,watches,6.5,9,3,8,6,plain,False,The numerous icons and text overlays detract from the product's presentation and appear unprofessional.
ecommerce118k,e1f218f9f845178273d2d713e10c6740.jpg,24,watches,8.75,10,10,9,7,plain,False,The product is displayed on a completely white background.
ecommerce118k,75f3e06b522e8ac1ae6248eae298ff47.jpg,24,watches,8.12,10,5,10,7,plain,False,"The background is a plain, solid white colour."
ecommerce118k,19550fe3687c46d5703eab4b79113f88.jpg,24,watches,5.25,6,2,9,4,plain,False,The excessive text and callout lines significantly detract from the product and reduce purchase confidence.
ecommerce118k,db2c59fe2f9794167722fa343773ac44.jpg,24,watches,9.0,9,10,9,8,plain,False,"The background is a gradient from dark grey to black, creating a shadowed effect."
ecommerce118k,a5b6f27ee173e67f7be59af6eb807e9f.jpg,24,watches,5.5,9,1,8,4,plain,False,"The image is significantly marred by large, distracting text overlays and poor lighting."
ecommerce118k,7968d93edbabc3cfb31225e1d001e85a.jpg,24,watches,6.5,8,3,9,6,plain,False,The large watermark significantly detracts from the image's professional appearance.
ecommerce118k,42fd2a11546c293d579a1ae6d2baaf3e.jpg,24,watches,6.0,10,1,9,4,plain,False,"The image is heavily cluttered with seller-added text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,c511e2218d88171c008d2465d26230a4.jpg,24,watches,6.25,7,3,9,6,plain,False,The prominent watermark significantly detracts from the image's professional appearance.
ecommerce118k,d862d6abf3edebbc84759e7a08185eb5.jpg,24,watches,4.25,3,2,8,4,cluttered,True,"The image is heavily cluttered with promotional text and logos, significantly detracting from the product."
ecommerce118k,52f8c3a2550436e4f153ed07478044e3.jpg,24,watches,6.25,3,10,8,6,cluttered,True,The cluttered background with packaging distracts from the watch and reduces its visual impact.
ecommerce118k,a2787768a03c6912d888e9db088e8216.jpg,24,watches,3.75,3,1,8,3,cluttered,True,The image is heavily cluttered with distracting text overlays and an unappealing background.
ecommerce118k,1e1605240ea0351d4329075a78b04a39.jpg,24,watches,8.25,8,10,9,6,plain,False,The product is set against a gradient grey background.
ecommerce118k,b4bc25516b73c001f30b3143311e90fa.jpg,24,watches,6.5,7,5,8,6,plain,False,"The product is placed on a bright pink surface with a black box and a small, clear plastic stand."
ecommerce118k,7adb3ef78b79c83c3b3557690c9a3063.jpg,24,watches,3.5,3,1,7,3,plain,True,The image is heavily cluttered with distracting seller-added text and graphics.
ecommerce118k,86b1ce32294b1eab3e89080d8ff52686.jpg,24,watches,8.75,10,10,9,7,plain,False,"The product is set against a plain, light grey background."
ecommerce118k,dcbdc7d7c45aa8ae4cb0c26fafb3adc0.jpg,24,watches,6.75,8,3,9,7,plain,False,The Japanese text and icons in the background are distracting and reduce the image's professional appearance.
ecommerce118k,896ed491ed28b7d6b0a544a0d50fd9b5.jpg,24,watches,9.0,9,10,9,8,plain,False,"The background is a blurred, neutral grey surface with subtle variations in tone."
ecommerce118k,27256119472192e1b0b53ee555d52b3d.jpg,24,watches,6.0,10,1,9,4,plain,False,The large seller-added text and logo significantly detract from the product's presentation and reduce purchase confidence.
ecommerce118k,e590fffe20dc5bf30c48d11d2582fc84.jpg,24,watches,4.25,3,2,8,4,cluttered,True,The image is heavily cluttered with promotional badges and text overlays that detract from the product and reduce purchase confidence.
ecommerce118k,709a80f09b7bc433e850e0e1076009bc.jpg,24,watches,6.5,10,1,10,5,plain,False,"The large, distracting SAMDA logo and text overlays significantly reduce the image's commercial appeal."
ecommerce118k,807b340984e6c76f0251d714a81368a6.jpg,24,watches,7.0,9,3,9,7,plain,False,"The background is a dark grey gradient, appearing to be a studio or digitally created backdrop."
ecommerce118k,f534ba43f7e4b1ed9de01f897d9e9c40.jpg,24,watches,5.0,6,2,8,4,plain,False,"The image is heavily cluttered with seller-added text and promotional badges, significantly reducing its commercial appeal."
ecommerce118k,9ddaed0ea66b37ca9d04d7c909f97090.jpg,24,watches,6.0,7,2,9,6,plain,False,"The image is significantly detracted by the large, distracting text overlays and graphic elements."
ecommerce118k,848c2603e433b517d26ccb43a413457b.jpg,24,watches,7.75,6,10,8,7,lifestyle,False,"The background features a blurred image of a person wearing a sweater, partially visible behind the hand and watch."
ecommerce118k,5173ca76e28edbac1ca301c805a3910f.jpg,24,watches,8.5,10,10,9,7,plain,False,The product is set against a completely white background.
ecommerce118k,5e2238991e47a2b736b0ff9427f5b3d6.jpg,24,watches,4.0,4,1,8,3,plain,True,The image is heavily marred by distracting watermarks and promotional text.
ecommerce118k,3443b568c48c10803d3c9249dd64afba.jpg,24,watches,4.5,5,1,8,4,lifestyle,True,The image is heavily overlaid with distracting promotional text and watermarks.
ecommerce118k,57ed3a843b25337083b71ac07d61e40a.jpg,24,watches,8.75,10,10,9,7,plain,False,The product is set against a completely white background.
ecommerce118k,fa8dc2c9cbf71cb83b2ec3fa90440d39.jpg,24,watches,8.75,9,10,9,7,plain,False,The product is set against a plain white background with a subtle gradient effect.
ecommerce118k,a9ec053a458f3cc5ce2103faf8660eda.jpg,24,watches,8.75,10,10,9,7,plain,False,The product is displayed on a plain white surface.
ecommerce118k,8e9eba308ba36b3503da523105021608.jpg,24,watches,6.5,9,3,8,6,plain,false,null
ecommerce118k,a9820595e51f2bad914f513dd6bde5ae.jpg,24,watches,6.5,8,3,9,6,plain,False,The large watermark significantly detracts from the product's presentation.
ecommerce118k,317ce48b9614fc4e71941a9ee4e7a427.jpg,24,watches,9.0,9,10,9,8,plain,False,The product is displayed against a gradient grey background that fades from light to dark.
ecommerce118k,08859c3bd501ab39508ff7d9870d4183.jpg,24,watches,8.0,6,10,9,7,lifestyle,False,"The product is displayed on a clear acrylic stand over a textured, light-coloured surface resembling a map."
ecommerce118k,8b4e53fb0febf95c52baf56691cf2151.jpg,24,watches,8.75,10,10,9,7,plain,False,The product is set against a completely white background.
ecommerce118k,46f00c0b6029a7c29f36270318cabfe3.jpg,24,watches,8.75,10,10,9,7,plain,False,The background is a plain white colour.
ecommerce118k,3a754d50f16e8b2e8e28e6ac2b3ce0cb.jpg,24,watches,6.0,4,6,8,6,cluttered,True,The cluttered background with additional products distracts from the watch and reduces its prominence.
ecommerce118k,0dbaaac2c2b2f427cd3694e06aab6be2.jpg,24,watches,6.75,9,3,9,6,plain,False,The prominent watermarks and brand logos detract from the product's presentation and reduce commercial appeal.
ecommerce118k,208cb8d5528238d8915267c35b493aad.jpg,24,watches,8.75,9,10,9,7,plain,False,"The background is a plain, slightly off-white surface with subtle gradients and shadows."
ecommerce118k,0b5bff9e8e0d3c578385a4ec094745f1.jpg,24,watches,7.5,6,10,8,6,lifestyle,False,"The background is a blurred, out-of-focus arm and a hint of outdoor greenery."
ecommerce118k,9502e540d6e1e68e5b68b758a88be245.jpg,24,watches,5.75,6,3,8,6,lifestyle,False,The prominent watermarks significantly detract from the image's professional appearance.
ecommerce118k,184587c30182f7d34654fce0a8ba76d5.jpg,24,watches,6.25,7,3,9,6,plain,False,"The image is significantly marred by multiple watermarks and tags, reducing its professional appeal."
ecommerce118k,08f7e39e7b47428ac145ed00d141bb16.jpg,24,watches,8.0,7,10,9,6,lifestyle,False,The watch is placed on a light-coloured wood-grain surface with some yellow flowers blurred in the background.
ecommerce118k,e6be0415f96fae097142a47eb5ffaac9.jpg,24,watches,3.25,2,1,7,3,cluttered,True,"The image is heavily cluttered with distracting promotional text and banners, significantly reducing its commercial appeal."
ecommerce118k,ac7a1916c4edc2378153747a6f6884c0.jpg,24,watches,4.25,3,2,8,4,cluttered,True,"The image is heavily cluttered with seller-added text and a distracting background, reducing purchase confidence."
ecommerce118k,c2a5114d48fb4abefe04e5dd469d8b40.jpg,24,watches,6.75,7,5,9,6,plain,False,The product is placed on a grey textured surface that resembles concrete or asphalt.
ecommerce118k,f980e0766ec193ac1f1874736df8adf6.jpg,24,watches,6.5,8,3,9,6,plain,False,The overlaid text and product code detract from the image's professional appearance.
ecommerce118k,2720f91c0197117bfc17bd12987096bb.jpg,24,watches,7.0,9,3,10,6,plain,False,"The background is a plain white surface with a small, colourful logo in the upper left corner."
ecommerce118k,5beec7583fad7a9cdccc195b4758dd76.jpg,24,watches,6.5,9,3,8,6,plain,False,"The background is a gradient of light grey to white, appearing to be a studio or plain backdrop."
ecommerce118k,6cf920dae31923cf2cf6ff03286c0b00.jpg,24,watches,6.0,7,2,9,6,plain,False,"The large, distracting watermark significantly reduces the image's professional appeal."
